"","URLs","year","IslamWords","totals","anxioutyWords","chappwords","DHSWords","ReligLWICwords","optwords","frequency_anxiouty","frequency_chapp","frequency_religLWIC","frequency_reli_Lwicnoislam","frequency_dhs","frequency_islam","frequency_opt","state","globalterrorism","abbr","femadec","terroristattack","bioguide","end_last_term","first","last","religion","unafilated","other","jew","mormon","othodoxchristain","protestantdemonation","catholic","aa","hisp","id","icpsr","thomas","govtrack","cong","gender","type","start","end","district","class","party","dw1","comc","comr","leadcham","simpleparty","dwisest","manualcorrection","scomc","scomr","percentwhite","pres2","veryconservative","don'tattendchurch","don'tpray","unemploy","nonwhite","abrvState","catholic_state","jewish_state","evang_state","orthodox_state","bkprot_state","mainline_state","conservative.non.traditional_state","liberal.protestant_state","secular_state","veryReligous","upforElection","Female","Republican","frequency_chapp_lag1","frequency_religLWIC_lag1","frequency_anxiouty_lag1","frequency_opt_lag1","terroristattack_lag1","frequency_dhs_lag1","femadec_lag1","upforElection_lag1"
"obama-2008","obama","2008",0,1436538,1265,508,7672,745,2457,0.000880590305677956,0.00035362895832759,0.000518608931011919,1.36101233034693e-09,0.00534061851238046,1e-09,0.00171036299529703,"Illinois",4785,"IL",51,0,"O000167","11/16/08","Barack","Obama","Protestant",0,0,0,0,0,1,0,1,0,10238,"40502",1763,400629,110,"M","sen","1/4/05","11/16/08",0,3,"Democrat",-0.411,0,0,0,"D","NULL","NULL","NULL","NULL",0.8191126,3.216909,3.34471,3.748933,3.489637,6.6,1,"il",31.59092522,2.354976654,10.9168787,0,3.637621164,10.78231907,0.265532821,0.071833484,40.08695221,0.51,0,0,0,0.00197523513378143,0.00204130637040817,0.00124056242800651,0.00220599139304497,0,0.00535407215510601,32,0
"pryor-2008","pryor","2008",1,702469,366,473,3221,626,1607,0.000521020432886006,0.000673340321735194,0.000891143527285902,-1.42128177680825e-06,0.00458525671946947,1.42455036307652e-06,0.00228764643346397,"Arkansas",4785,"AR",121,0,"P000590","1/3/15","Mark","Pryor","Christain",0,0,0,0,0,1,0,0,0,336,"40301",1701,300080,110,"M","sen","1/7/03","1/3/09",0,2,"Democrat",-0.234,0,0,0,"D","NULL","NULL","0","0",0.8521304,3.027569,3.621554,3.389447,2.56962,5.2,0,"ar",3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,1,0,0,0.00134468830444639,0.00154278370246727,0.000859288984792571,0.00228268969242606,0,0.00531840327534211,7,0
"pryor-2010","pryor","2010",11,1554990,825,1149,7288,1432,4474,0.000530551035691548,0.000738912504254047,0.000920907243770056,-7.07240824941397e-06,0.00468684786075152,7.0750004758873e-06,0.00287718992082907,"Arkansas",4805,"AR",25,0,"P000590","1/3/15","Mark","Pryor","Christain",0,0,0,0,0,1,0,0,0,338,"40301",1701,300080,111,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.22,0,0,0,"D","NULL","NULL","0","0",0.8020202,3.147475,3.779798,3.280808,2.490909,8.6,0,"ar",3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,0,0,0,0.000673340321735194,0.000891143527285902,0.000521020432886006,0.00228764643346397,0,0.00458525671946947,121,1
"pryor-2012","pryor","2012",0,336581,130,199,1442,214,741,0.00038623789394232,0.000591240553034782,0.000635806348489665,2.8890114073274e-09,0.00428425946972943,1e-09,0.00220155129547122,"Arkansas",8481,"AR",0,0,"P000590","1/3/15","Mark","Pryor","Christain",0,0,0,0,0,1,0,0,0,337,"40301",1701,300080,112,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.205,0,0,0,"D","NULL","NULL","0","0",0.7971311,2.883197,3.612705,3.448771,2.717213,7.6,0,"ar",3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,0,0,0,0.000738912504254047,0.000920907243770056,0.000530551035691548,0.00287718992082907,0,0.00468684786075152,25,0
"reed-2008","reed","2008",706,2566330,2001,902,11421,2250,5535,0.000779713663609123,0.000351475673950739,0.000876739377371577,-0.000275099678112956,0.00445032500353813,0.000275102019744148,0.00215677740833408,"Rhode Island",4785,"RI",0,0,"R000122","1/3/21","John","Reed","Catholic",0,0,0,0,0,0,1,0,0,347,"29142",949,300081,110,"M","sen","1/7/03","1/3/09",0,2,"Democrat",-0.484,0,0,0,"D","NULL","NULL","0","0",0.8378378,3.427273,3.261261,3.945946,3.37037,7.9,0,"ri",63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,1,0,0,0.000267004854391355,0.00105085188406883,0.00128352667146701,0.00206165218997896,0,0.00447612990183222,0,0
"reed-2010","reed","2010",386,2581140,2397,1175,10150,2036,5368,0.000928660429554383,0.000455226210565874,0.000788799747840102,-0.000149545018891363,0.00393237196786691,0.000149547324492279,0.00207970221729158,"Rhode Island",4805,"RI",10,0,"R000122","1/3/21","John","Reed","Catholic",0,0,0,0,0,0,1,0,0,349,"29142",949,300081,111,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.481,0,0,0,"D","NULL","NULL","0","0",0.8802083,2.817708,3.146597,4,3.609375,11.3,0,"ri",63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,0,0,0,0.000351475673950739,0.000876739377371577,0.000779713663609123,0.00215677740833408,0,0.00445032500353813,0,1
"reed-2012","reed","2012",280,3023190,2319,898,11324,1653,6781,0.00076707154468955,0.000297038235502896,0.000546774441298761,-9.26162199651887e-05,0.00374571331050645,9.26184008249564e-05,0.00224299598212153,"Rhode Island",8481,"RI",9,0,"R000122","1/3/21","John","Reed","Catholic",0,0,0,0,0,0,1,0,0,348,"29142",949,300081,112,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.478,0,0,0,"D","NULL","NULL","0","0",0.8473282,2.583969,3.141762,4.125954,3.79771,10.5,0,"ri",63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,0,0,0,0.000455226210565874,0.000788799747840102,0.000928660429554383,0.00207970221729158,0,0.00393237196786691,10,0
"reid-2008","reid","2008",102,1125389,738,968,4311,1273,2448,0.000655774248183517,0.000860148024717675,0.00113116542403471,-9.0633321852778e-05,0.00383067643755981,9.06363269847137e-05,0.00217524884763313,"Nevada",4785,"NV",1,0,"R000146","1/3/17","Harry","Reid","Mormon",0,0,0,1,0,0,0,0,0,2091,"15054",952,300082,110,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.382,0,0,0,"D","NULL","NULL","NULL","NULL",0.8278302,3.217494,3.386792,4.283019,4.176611,6.1,0,"nv",13.05971813,1.697407246,5.815450191,0,1.701900363,2.437443495,7.408100605,0.017556516,67.85643005,0.49,0,0,0,0.00063466456895448,0.000847914919778864,0.00112772651330589,0.00207696614649833,0,0.00539400540067324,16,0
"reid-2010","reid","2010",154,1851671,2289,1367,8977,1643,5064,0.00123618172540964,0.000738253097699861,0.000887307654367866,-8.31666430064227e-05,0.00484805446090099,8.31691221988139e-05,0.00273482808321295,"Nevada",4805,"NV",1,0,"R000146","1/3/17","Harry","Reid","Mormon",0,0,0,1,0,0,0,0,0,2092,"15054",952,300082,111,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.399,0,0,0,"D","NULL","NULL","NULL","NULL",0.7955272,3.0176,3.464,4.185304,3.394569,14.4,0,"nv",13.05971813,1.697407246,5.815450191,0,1.701900363,2.437443495,7.408100605,0.017556516,67.85643005,0.49,1,0,0,0.000860148024717675,0.00113116542403471,0.000655774248183517,0.00217524884763313,0,0.00383067643755981,1,0
"reid-2012","reid","2012",76,1852593,1173,1018,7144,1371,3744,0.000633167594065723,0.000549501079078351,0.000740044819662495,-4.1022182078406e-05,0.00385621766496635,4.10245815421952e-05,0.00202095217492077,"Nevada",8481,"NV",2,0,"R000146","1/3/17","Harry","Reid","Mormon",0,0,0,1,0,0,0,0,0,2093,"15054",952,300082,112,"M","sen","1/5/11","1/3/17",0,3,"Democrat",-0.415,0,0,0,"D","NULL","NULL","NULL","NULL",0.7625571,2.748858,3.380517,4.290076,3.52207,11,0,"nv",13.05971813,1.697407246,5.815450191,0,1.701900363,2.437443495,7.408100605,0.017556516,67.85643005,0.49,0,0,0,0.000738253097699861,0.000887307654367866,0.00123618172540964,0.00273482808321295,0,0.00484805446090099,1,1
"risch-2012","risch","2012",0,1237881,562,403,3429,708,2447,0.000454002636667822,0.000325557333767139,0.00057194612235021,1.46203562567824e-09,0.00277005724934869,1e-09,0.00197676613332057,"Idaho",8481,"ID",0,0,"R000584","1/3/21","James","Risch","Catholic",0,0,0,0,0,0,1,0,0,350,"40902",1896,412322,112,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.62,0,0,0,"R","NULL","NULL","0","0",0.8809524,3.07672,3.621693,3.840849,3.37037,7.1,0,"id",7.340161324,0,10.12764835,0,0.044499673,6.17611742,26.6262989,0.055922579,49.5975647,0.51,0,0,1,0.000175035767179782,0.000302115803625378,0.000417207157387426,0.00206085555330168,0,0.00266508516055244,8,0
"roberts-2008","roberts","2008",52,2219108,2330,935,8635,1373,5255,0.00104997242996195,0.000421341466529795,0.000618718070102041,-2.3431559966856e-05,0.00389120413206928,2.34338387802667e-05,0.00236806961135195,"Kansas",4785,"KS",123,0,"R000307","1/3/21","Pat","Roberts","Methodist",0,0,0,0,0,1,0,0,0,365,"14852",968,300083,110,"M","sen","1/7/03","1/3/09",0,2,"Republican",0.42,0,0,0,"R","NULL","NULL","0","0",0.9012048,3.130121,3.554217,3.550725,2.893462,4.5,0,"ks",14.9033289,0.366403639,18.74059105,0,1.652140379,18.29285431,0.683773696,0.034711376,45.323246,0.55,1,0,1,0.000433555259440874,0.000773130994436471,0.00109516407153562,0.00231646720699334,0,0.00597536442539609,20,0
"roberts-2010","roberts","2010",11,5297100,4845,1986,17731,3122,14799,0.000914652413037322,0.000374923127201676,0.000589380094221366,-2.07549669081304e-06,0.00334730424139624,2.07760795529629e-06,0.00279379383003908,"Kansas",4805,"KS",92,0,"R000307","1/3/21","Pat","Roberts","Methodist",0,0,0,0,0,1,0,0,0,367,"14852",968,300083,111,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.43,0,0,0,"R","NULL","NULL","0","0",0.8504505,2.918772,3.491892,3.592058,2.906306,7.4,0,"ks",14.9033289,0.366403639,18.74059105,0,1.652140379,18.29285431,0.683773696,0.034711376,45.323246,0.55,0,0,1,0.000421341466529795,0.000618718070102041,0.00104997242996195,0.00236806961135195,0,0.00389120413206928,123,1
"roberts-2012","roberts","2012",117,3113254,5149,1514,9206,2596,6874,0.0016538975339802,0.000486308895211891,0.000833855224550904,-3.75799895838166e-05,0.0029570356653373,3.75822574239044e-05,0.00220798017548648,"Kansas",8481,"KS",14,0,"R000307","1/3/21","Pat","Roberts","Methodist",0,0,0,0,0,1,0,0,0,366,"14852",968,300083,112,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.44,0,1,0,"R","NULL","NULL","NULL","NULL",0.869186,2.92722,3.561047,3.593023,3.081395,5.6,0,"ks",14.9033289,0.366403639,18.74059105,0,1.652140379,18.29285431,0.683773696,0.034711376,45.323246,0.55,0,0,1,0.000374923127201676,0.000589380094221366,0.000914652413037322,0.00279379383003908,0,0.00334730424139624,92,0
"rockefeller-2008","rockefeller","2008",44,3007221,3545,1030,10778,1514,7085,0.00117883022472276,0.000342509914376429,0.000503455850840693,-1.46302813541636e-05,0.00358404088266908,1.46324487694785e-05,0.00235599678481262,"West Virginia",4785,"WV",18,0,"R000361","1/3/15","John","Rockefeller","Presbyterian",0,0,0,0,0,1,0,0,0,379,"14922",1424,300084,110,"M","sen","1/7/03","1/3/09",0,2,"Democrat",-0.375,1,0,0,"D","NULL","NULL","1","0",0.9352227,3.145749,3.635628,3.384615,3.126531,4.4,0,"wv",6.051318169,0.121607356,18.25309181,0,1.233525753,15.24000549,0.451357901,0.013995161,58.62796021,0.69,1,0,0,0.000187846165491591,0.000340209466390326,0.00140049106716508,0.00185340663285036,0,0.00533689086846664,0,0
"rockefeller-2010","rockefeller","2010",111,7325031,7855,2677,28389,3780,16955,0.00107235141053069,0.000365460204199955,0.000516039771713048,-1.51524490381308e-05,0.00387561599739728,1.51545194868117e-05,0.0023146669720621,"West Virginia",4805,"WV",49,0,"R000361","1/3/15","John","Rockefeller","Presbyterian",0,0,0,0,0,1,0,0,0,381,"14922",1424,300084,111,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.379,1,0,0,"D","NULL","NULL","1","0",0.9122257,3.097484,3.512579,3.553459,2.711599,9,0,"wv",6.051318169,0.121607356,18.25309181,0,1.233525753,15.24000549,0.451357901,0.013995161,58.62796021,0.69,0,0,0,0.000342509914376429,0.000503455850840693,0.00117883022472276,0.00235599678481262,0,0.00358404088266908,18,1
"rockefeller-2012","rockefeller","2012",66,4885277,4873,1999,16426,2632,12176,0.000997487938816366,0.000409189670366082,0.000538762671037282,-1.35088708299097e-05,0.00336234872357842,1.3510981112637e-05,0.002492387818598,"West Virginia",8481,"WV",189,0,"R000361","1/3/15","John","Rockefeller","Presbyterian",0,0,0,0,0,1,0,0,0,380,"14922",1424,300084,112,"M","sen","1/6/09","1/3/15",0,2,"Democrat",-0.382,1,0,0,"D","NULL","NULL","1","0",0.8952096,2.922156,3.613772,3.730539,3.02994,7.4,0,"wv",6.051318169,0.121607356,18.25309181,0,1.233525753,15.24000549,0.451357901,0.013995161,58.62796021,0.69,0,0,0,0.000365460204199955,0.000516039771713048,0.00107235141053069,0.0023146669720621,0,0.00387561599739728,49,0
"salazar-2008","salazar","2008",0,1731547,1169,752,6395,849,4631,0.000675119838818698,0.000434294726938974,0.000490313997568071,1.28316470622401e-09,0.00369323023374301,1e-09,0.00267448803384892,"Colorado",4785,"CO",5,0,"S001163","1/21/09","Ken","Salazar","Catholic",0,0,0,0,0,0,1,0,1,9028,"40500",1762,400619,110,"M","sen","1/4/05","1/21/09",0,3,"Democrat",-0.272,0,0,0,"D","NULL","NULL","NULL","NULL",0.8245283,3.183365,3.303774,3.896226,3.394687,4.8,1,"co",14.65799141,1.473715663,11.2502327,0,1.069179893,8.61615181,2.134322643,0.088665776,60.70973969,0.47,0,0,0,0.000710772848457843,0.00058945949139064,0.00072010464515532,0.00319925196778508,0,0.00381826114871773,4,0
"salazar-2010","salazar","2010",0,636,0,0,0,0,0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,"Colorado",4805,"CO",2,1,"S001163","1/21/09","Ken","Salazar","Catholic",0,0,0,0,0,0,1,0,1,11531,"40500",1762,400619,111,"M","sen","1/4/05","1/21/09",0,3,"Democrat",-0.272,0,0,0,"D","1","1","NULL","NULL",0.7554919,2.858373,3.34957,4.013371,3.239234,8.7,1,"co",14.65799141,1.473715663,11.2502327,0,1.069179893,8.61615181,2.134322643,0.088665776,60.70973969,0.47,1,0,0,0.000434294726938974,0.000490313997568071,0.000675119838818698,0.00267448803384892,0,0.00369323023374301,5,0
"sanders-2010","sanders","2010",938,18775756,19601,10491,45377,11130,38557,0.00104395363764612,0.000558753467810084,0.000592786717922623,-4.99570100643767e-05,0.00241678783936881,4.99590416362462e-05,0.00205355346414578,"Vermont",4805,"VT",3,0,"S000033","1/3/19","Bernard","Sanders","Jew",0,0,1,0,0,0,0,0,0,115,"29147",1010,400357,111,"M","sen","1/4/07","1/3/13",0,1,"Independent",-0.643,0,0,0,"I","NULL","NULL","0","0",0.8969072,2.28866,2.835052,4.309278,3.659794,6.2,0,"vt",25.57724571,1.075806499,3.847835064,0,0.034828469,10.95639706,0.507322848,0.365343541,57.92916489,0.34,0,0,0,0.000540286312846297,0.000646899653099626,0.00107761014401889,0.00195476399724897,0,0.00198345335096297,12,0
"sanders-2012","sanders","2012",760,14357747,14488,8206,42048,8908,29539,0.00100907296651397,0.000571539138957317,0.000620432603927831,-5.29320527671504e-05,0.00292859418387488,5.29340959794737e-05,0.00205735721333904,"Vermont",8481,"VT",3,0,"S000033","1/3/19","Bernard","Sanders","Jew",0,0,1,0,0,0,0,0,0,113,"29147",1010,400357,112,"M","sen","1/4/07","1/3/13",0,1,"Independent",-0.643,0,0,0,"I","NULL","NULL","0","0",0.9496855,2.45283,3.119497,4.584906,4.132075,5.1,0,"vt",25.57724571,1.075806499,3.847835064,0,0.034828469,10.95639706,0.507322848,0.365343541,57.92916489,0.34,1,0,0,0.000558753467810084,0.000592786717922623,0.00104395363764612,0.00205355346414578,0,0.00241678783936881,3,0
"schumer-2008","schumer","2008",290,15594192,18050,7609,107251,8379,29713,0.00115748322158609,0.00048793907335449,0.000537316431283647,-1.85956328158951e-05,0.00687762569514291,1.85976672720202e-05,0.00190538987811565,"New York",4785,"NY",16,1,"S000148","1/3/23","Charles","Schumer","Jew",0,0,1,0,0,0,0,0,0,2254,"14858",1036,300087,110,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.407,1,0,0,"D","NULL","NULL","1","0",0.7934166,3.361823,3.248014,4.115407,3.9197,5.5,0,"ny",40.46861649,10.24565506,3.856022596,0,3.746647835,7.00045681,0.166738421,0.075862452,34.33516312,0.46,0,0,0,0.000472531381276553,0.000538239818332991,0.00119584799397578,0.00195262993112801,0,0.00696649214152492,38,0
"schumer-2010","schumer","2010",41,10514645,11261,3638,64678,3687,18094,0.00107098342498915,0.000345994611767207,0.00035065477861069,-3.89828992811658e-06,0.0061512310225067,3.90032327720051e-06,0.00172083893604064,"New York",4805,"NY",12,2,"S000148","1/3/23","Charles","Schumer","Jew",0,0,1,0,0,0,0,0,0,2255,"14858",1036,300087,111,"M","sen","1/4/05","12/22/10",0,3,"Democrat",-0.417,1,0,0,"D","NULL","NULL","1","0",0.7289751,2.66894,3.201432,4.053493,3.667917,8.5,0,"ny",40.46861649,10.24565506,3.856022596,0,3.746647835,7.00045681,0.166738421,0.075862452,34.33516312,0.46,1,0,0,0.00048793907335449,0.000537316431283647,0.00115748322158609,0.00190538987811565,1,0.00687762569514291,16,0
"schumer-2012","schumer","2012",20,6721982,7365,2896,43537,3072,13087,0.00109565998867328,0.000430826313129372,0.000457009066965963,-2.97424494887565e-06,0.00647681096468006,2.97631293597632e-06,0.00194689701965611,"New York",8481,"NY",76,4,"S000148","1/3/23","Charles","Schumer","Jew",0,0,1,0,0,0,0,0,0,2256,"14858",1036,300087,112,"M","sen","1/5/11","1/3/17",0,3,"Democrat",-0.427,1,0,0,"D","NULL","NULL","1","0",0.6647847,2.467161,3.184936,4.175327,3.800707,8.7,0,"ny",40.46861649,10.24565506,3.856022596,0,3.746647835,7.00045681,0.166738421,0.075862452,34.33516312,0.46,0,0,0,0.000345994611767207,0.00035065477861069,0.00107098342498915,0.00172083893604064,2,0.0061512310225067,12,1
"sessions-2008","sessions","2008",521,13511369,9244,9275,25020,10681,25060,0.000684165572812718,0.000686459936914535,0.000790520450693708,-3.85590607518416e-05,0.0018517748654018,3.85611192595658e-05,0.00185473533521059,"Alabama",4785,"AL",71,0,"S001141","2/8/17","Jefferson","Sessions","Methodist",0,0,0,0,0,1,0,0,0,387,"49700",1548,300088,110,"M","sen","1/7/03","1/3/09",0,2,"Republican",0.567,0,0,0,"R","NULL","NULL","0","0",0.7958657,2.906977,3.875969,3.072539,2.652741,5.6,0,"al",3.411237001,0,42.50016022,0,13.83363342,10.56772232,0.427066654,0.019947596,29.03357887,0.77,1,0,1,0.000742734435270411,0.00081712474469277,0.000893074599386038,0.00181219260479626,0,0.00176018177001144,0,0
"sessions-2010","sessions","2010",701,5916070,4885,3647,11434,4630,14985,0.000825718072313208,0.000616457532799646,0.000782615134045067,-0.00011848969016862,0.00193270294571734,0.000118491822454771,0.00253293248999251,"Alabama",4805,"AL",3,0,"S001141","2/8/17","Jefferson","Sessions","Methodist",0,0,0,0,0,1,0,0,0,389,"49700",1548,300088,111,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.563,0,1,0,"R","NULL","NULL","0","1",0.6808199,3.033774,3.775988,3.07478,2.300586,10.5,0,"al",3.411237001,0,42.50016022,0,13.83363342,10.56772232,0.427066654,0.019947596,29.03357887,0.77,0,0,1,0.000686459936914535,0.000790520450693708,0.000684165572812718,0.00185473533521059,0,0.0018517748654018,71,1
"sessions-2012","sessions","2012",14,950327,694,389,1802,462,2310,0.000730275947465451,0.000409333787556283,0.000486149452059133,-1.47302597153905e-05,0.00189619041690597,1.47327712745192e-05,0.00243074326029567,"Alabama",8481,"AL",11,0,"S001141","2/8/17","Jefferson","Sessions","Methodist",0,0,0,0,0,1,0,0,0,388,"49700",1548,300088,112,"M","sen","1/6/09","1/3/15",0,2,"Republican",0.559,0,1,0,"R","NULL","NULL","0","1",0.6995994,2.88755,3.697861,3.274064,2.51738,8,0,"al",3.411237001,0,42.50016022,0,13.83363342,10.56772232,0.427066654,0.019947596,29.03357887,0.77,0,0,1,0.000616457532799646,0.000782615134045067,0.000825718072313208,0.00253293248999251,0,0.00193270294571734,3,0
"shaheen-2012","shaheen","2012",4,550599,235,146,1324,215,1173,0.000426808894674709,0.000265166755840457,0.00039048481853218,-7.26310603030784e-06,0.00240465484063538,7.26581522850568e-06,0.00213040806575929,"New Hampshire",8481,"NH",17,0,"S001181","1/3/21","Jeanne","Shaheen","Protestant",0,0,0,0,0,1,0,0,0,390,"40906",1901,412323,112,"F","sen","1/6/09","1/3/15",0,2,"Democrat",-0.341,0,0,0,"D","NULL","NULL","0","0",0.9378378,2.808108,3.456757,4.556757,4.008108,5.6,0,"nh",26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,0,1,0,0.000231709243278208,0.000263032765054707,0.000410639497809714,0.0017099220175253,0,0.00306841886607864,8,0
"shelby-2008","shelby","2008",17,1970141,1630,1312,10218,1387,3387,0.000827352950951734,0.000665943183833543,0.000704011525135003,-8.62746668815829e-06,0.00518643181891093,8.62982402833097e-06,0.00171916729317394,"Alabama",4785,"AL",71,0,"S000320","1/3/23","Richard","Shelby","Presbyterian",0,0,0,0,0,1,0,0,0,2331,"94659",1049,300089,110,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.456,0,1,0,"R","NULL","NULL","0","1",0.7958657,2.906977,3.875969,3.072539,2.652741,5.6,0,"al",3.411237001,0,42.50016022,0,13.83363342,10.56772232,0.427066654,0.019947596,29.03357887,0.77,0,0,1,0.000416468412237403,0.000464699956488306,0.00096446085117319,0.00232041717323402,0,0.00573237134437323,0,0
"shelby-2010","shelby","2010",98,5771775,6272,1529,26007,1904,13282,0.00108666844632284,0.000264910841426598,0.00032988218906229,-1.69781216945932e-05,0.00450589390123056,1.69801788487943e-05,0.00230119950479272,"Alabama",4805,"AL",3,0,"S000320","1/3/23","Richard","Shelby","Presbyterian",0,0,0,0,0,1,0,0,0,2332,"94659",1049,300089,111,"M","sen","1/4/05","12/22/10",0,3,"Republican",0.466,0,1,0,"R","NULL","NULL","0","1",0.6808199,3.033774,3.775988,3.07478,2.300586,10.5,0,"al",3.411237001,0,42.50016022,0,13.83363342,10.56772232,0.427066654,0.019947596,29.03357887,0.77,1,0,1,0.000665943183833543,0.000704011525135003,0.000827352950951734,0.00171916729317394,0,0.00518643181891093,71,0
"shelby-2012","shelby","2012",20,1892851,1994,434,8905,655,4793,0.00105343838096659,0.000229284762958627,0.000346039858843089,-1.05648892121679e-05,0.00470454456946215,1.05670720257432e-05,0.00253216016096935,"Alabama",8481,"AL",11,0,"S000320","1/3/23","Richard","Shelby","Presbyterian",0,0,0,0,0,1,0,0,0,2333,"94659",1049,300089,112,"M","sen","1/5/11","1/3/17",0,3,"Republican",0.476,0,1,0,"R","NULL","NULL","0","1",0.6995994,2.88755,3.697861,3.274064,2.51738,8,0,"al",3.411237001,0,42.50016022,0,13.83363342,10.56772232,0.427066654,0.019947596,29.03357887,0.77,0,0,1,0.000264910841426598,0.00032988218906229,0.00108666844632284,0.00230119950479272,0,0.00450589390123056,3,1
"snowe-2008","snowe","2008",38,2605941,2286,1570,8745,1444,4935,0.000877227307119002,0.000602470511013488,0.00055411945471559,-1.45808519611708e-05,0.00335579455019933,1.45830645977787e-05,0.001893750705001,"Maine",4785,"ME",16,0,"S000663","1/3/13","Olympia","Snowe","Greek Orthodox",0,0,0,0,1,0,0,0,0,10393,"14661",1085,300091,110,"F","sen","1/4/07","1/3/13",0,1,"Republican",0.042,0,1,0,"R","NULL","NULL","0","1",0.9565217,3.241107,3.29249,4.407115,4.342742,5.4,0,"me",21.53570938,0.664534092,5.810194016,0,0.085184149,7.485455036,0.485044718,0.340980917,63.59289932,0.34,0,1,1,0.000274120252987992,0.000355615166038477,0.00099970280270452,0.00187484703943983,0,0.00362976590569742,2,1
"snowe-2010","snowe","2010",40,2188238,2039,443,6631,669,3906,0.000931800923043106,0.000202446986222705,0.00030572642840404,-1.82784075756712e-05,0.00303029295178952,1.82805472887318e-05,0.00178499879274466,"Maine",4805,"ME",7,0,"S000663","1/3/13","Olympia","Snowe","Greek Orthodox",0,0,0,0,1,0,0,0,0,10394,"14661",1085,300091,111,"F","sen","1/4/07","1/3/13",0,1,"Republican",0.045,0,1,0,"R","NULL","NULL","0","1",0.9212828,2.803519,3.396502,4.215744,3.772595,8.2,0,"me",21.53570938,0.664534092,5.810194016,0,0.085184149,7.485455036,0.485044718,0.340980917,63.59289932,0.34,0,1,1,0.000602470511013488,0.00055411945471559,0.000877227307119002,0.001893750705001,0,0.00335579455019933,16,0
"snowe-2012","snowe","2012",9,577372,279,284,1217,306,990,0.000483224987308009,0.000491884915395967,0.000529988598982978,-1.55859526274239e-05,0.00210782749660877,1.55888705583229e-05,0.00171466676141552,"Maine",8481,"ME",0,0,"S000663","1/3/13","Olympia","Snowe","Greek Orthodox",0,0,0,0,1,0,0,0,0,10392,"14661",1085,300091,112,"F","sen","1/4/07","1/3/13",0,1,"Republican",0.048,0,1,0,"R","NULL","NULL","0","1",0.9079284,2.723077,3.287179,4.438461,4.048594,7.7,0,"me",21.53570938,0.664534092,5.810194016,0,0.085184149,7.485455036,0.485044718,0.340980917,63.59289932,0.34,1,1,1,0.000202446986222705,0.00030572642840404,0.000931800923043106,0.00178499879274466,0,0.00303029295178952,7,0
"specter-2008","specter","2008",47,3368576,2276,1699,10448,1685,6040,0.000675657419804689,0.000504368424098492,0.000500212365277197,-1.39513346923551e-05,0.003101608326063,1.39534831857735e-05,0.00179304352004408,"Pennsylvania",4785,"PA",0,0,"S000709","1/3/11","Arlen","Specter","Jew",0,0,1,0,0,0,0,0,0,9064,"14910",1437,300092,110,"M","sen","1/4/05","12/22/10",0,3,"Democrat",0.07,0,1,0,"D","NULL","NULL","0","1",0.8901857,3.216561,3.363926,3.821561,3.538791,5.3,0,"pa",30.93216896,2.774456263,5.765742779,0,2.048209906,19.42445946,0.206099436,0.079837441,38.63896561,0.53,0,0,0,0.00107940210333353,0.000882407331835251,0.000492487928745689,0.00189750022463835,0,0.00453902102427432,28,0
"specter-2010","specter","2010",55,5265554,3718,3010,17761,3339,8684,0.000706099541577961,0.000571640755285009,0.00063412230993244,-1.04441242696761e-05,0.00337305538326148,1.04462446978988e-05,0.00164921018102825,"Pennsylvania",4805,"PA",27,0,"S000709","1/3/11","Arlen","Specter","Jew",0,0,1,0,0,0,0,0,0,9065,"14910",1437,300092,111,"M","sen","1/4/05","12/22/10",0,3,"Democrat",0.079,0,1,0,"D","NULL","NULL","0","1",0.8545043,2.873442,3.418771,3.830381,3.159879,8.6,0,"pa",30.93216896,2.774456263,5.765742779,0,2.048209906,19.42445946,0.206099436,0.079837441,38.63896561,0.53,1,0,0,0.000504368424098492,0.000500212365277197,0.000675657419804689,0.00179304352004408,0,0.003101608326063,0,0
